Chapter Number,Chapter Title,Hadith Number,arabic_text,english_text,commentary,references,source_pdf,page_start,page_end
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4578,"وَ رَوَى سُلَيْمَانُ ٱلْفَرَّاءُ عَنْ حَرِيزٍ عَنْ زُرَارَةَ قَالَ: قُلْتُ لِأَبِي جَعْفَرٍ عَلَيْهِ السَلاَمُ الرَّجُلُ يُحِلُّ لِأَخِيهِ جَارِيَتَهُ
قَالَ «لا بَأْسَ بِهِ» قُلْتُ فَإِنْ جَاءَتْ بِوَلَدٍ فَقَالَ «لِيَضُمَّ إِلَيْهِ وَلَدَهُ وَ لَيَرُدَّ عَلَى الرّجُلِ جَارِيَتَهُ» قُلْتُ لَهُ لَمْ يَأْذَنْ لَهُ
فِي ذَلِكَ قَالَ «إِنَّهُ قَدْ أَذِنَ لَهُ وَ لا يَأْمَنُ أَنْ يَكُونَ ذَلِكَ».
قَالَ مُصَنِّفُ هَذَا الْكِتَابِ رَجِمَهُ اللَّهُ هَذَانِ الْحَدِيثَانِ مُتَفِقَانٍ وَ لَيْسَا بِمُخْتَلِفَيْنِ وَ خَبَرُ حَرِيزٍ عَنْ زُرَارَةَ فِيمَا قَالَ لِيَضُمّ إِلَيْهِ
وَلَدَهُ يَعْنِي بِالْقِيمَةِ مَا لَمْ يَقَعِ الشَّرْطُ بِأَنَّهُ حُرٌّ.","Sulayman al-Farra' narrated from Hariz, from Zurara, who said: I asked Abu
Jafar Imam Muhammad ibn Ali Al-Baqir {a.s} about a man who permits his brother to
have relations with his bondwoman.
Imam {a.s} said: ""There is no harm in it.""
I asked: ""What if she gives birth to a child?""
Imam {a.s} said: ""Let him take his child and return the bondwoman to her owner.""
I said: ""But what if he did not permit him to do that?""
Imam {a.s} said: ""By granting permission, he has implicitly allowed it, and he cannot
guarantee that such an outcome would not occur.""","The compiler of this book (may Allah {SWT} have mercy on him) stated: These two
narrations are consistent and not contradictory.
The narration of Hariz from Zurara, where it says ""let him take his child,"" means he
should purchase the child at its value unless a condition was stipulated that the child
would be free.","Al-Nawadir (Lil-Ash’ari), Vol.1 p.92 • Al-Kafi, Vol.5 p.469 • Man La Yahduruhu Al-Faqih, Vol.3 p.456 • Tahdhib Al-Ahkam, Vol.7 p.247 • Al-Istibsar, Vol.3 p.139 • Awali Al-La’ali, Vol.3 p.355 • Bihar Al- Anwar, Vol.100 p.327 • Mustadrak Al-Wasa’il, Vol.15 p.23",man-la-yahduruhu-al-faqih-vol.3-1.pdf,610,611
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4579,"وَ رَوَى الْحَسَنُ بْنُ مَحْبُوبٍ عَنْ عَلِيَّ بْنِ رِئَابٍ عَنْ مُحَمَّدِ بْنِ مُسْلِمِ قَالَ: سَأَلْتُ أَبَا جَعْفَرٍ عَلَيْهِ السَّلاَمُ عَنْ
جَارِيَةِ بَيْنَ رَجُلَيْنِ دَبَّرَاهَا جَمِيعاً ثُمَّ أَحَلَ أَحَدُهُمَا فَرْجَهَا لِشَرِيكِهِ قَالَ «هِيَ حَلاَلٌ لَهُ وَ أَيْهُمَا مَاتَ قَبْلَ صَاحِبِهِ
فَقَدْ صَارَ نِصْفُهَا حُرَا مِنْ قِبَلِ الَّذِي مَاتَ وَ نِصْفُهَا مُدَبَّرا» قُلْتُ أَرَأَيْتَ إنْ أَرَادَ ٱلْبَاقِي مِنْهُمَا أَنْ يَمَسِّهَا أَلَهُ ذَلِكَ
قَالَ «لا إِلاَّ أَنْ يَثْبُتَ عِثْقُهَا وَ يَتَزَوَّجَهَا بِرِضاً مِنْهَا مَتَى مَا أَرَادَ» قُلْتُ لَهُ أَلَيْسَ قَدْ صَارَ نِصْفُهَا حُرّاً وَ قَدْ مَلَكَثْ
نصْفَ رَقَبَتِهَا وَ اَلنَّصْفُ الآخَرُ لِلْبَاقِي مِنْهُمَا قَالَ «بَلَى» قُلْتُ فَإِنْ هِيَ جَعَلَتْ مَوْلاَهَا فِي جِلَ مِنْ فَرْجِهَا قَالَ «لا
يَجُوزُ ذَلِكَ لَهُ» قُلْتُ لَهُ لِمَ لا يَجُوزُ لَهَا ذَلِكَ وَ كَيْفَ أَجَزُتَ لِلَّذِي كَانَ لَهُ نِصْفُهَا جينَ أَحَلَ فَرْجَهَا لِشَرِيكِهِ فِيهَا قَالَ
«لأَنَّ الْمَرْأَةَ لا تَهَبُ فَرْجَهَا وَ لا تُعِيرُهُ وَ لا تُجِلُهُ وَ لَكِنْ لَهَا مِنْ نَفْسِهَا يَوْمٌ وَ لِلَّذِي دَبَّرَهَا يَوْمٌ فَإِنْ أَحَبٌ أَنْ يَتَزَوَّجَهَا
مُثْعَةً بِشَيْءٍ فِي ذَلِكَ الْيَوْمِ الَّذِي تَمْلِكْ فِيهِ نَفْسَهَا فَلْيَتَمَتَعْ مِنْهَا بِشَيْءٍ قَلَّ أَوْ كَثُرَ».","Al-Hasan ibn Mahbub narrated from Ali ibn Ri'ab, from Muhammad ibn
Muslim, who said: I asked Abu Jafar Imam Muhammad ibn Ali Al-Baqir {a.s} about a
bondwoman jointly owned by two men, who both designated her as mudabbar (set to
be freed after their death). Then, one of them permitted his partner to have relations
with her.
Imam {a.s} said: ""She is lawful for him. If either of them dies before the other, then half
of her becomes free from the one who died, and the other half remains mudabbar.""
I asked: ""What if the surviving partner wishes to have relations with her? Is that
permissible?""
Imam {a.s} said: ""No, unless her freedom is fully established, and then he marries her
with her consent whenever he wishes.""
I asked: ""Hasn’t half of her already become free, making her the owner of half of
herself, while the other half belongs to the surviving partner?""
Imam {a.s} said: ""Yes.""
I asked: ""What if she permits her master to have relations with her?""
Imam {a.s} said: ""That is not permissible for him.""
I asked: ""Why is it not permissible for her to do that, while you allowed the first owner
to permit his partner to have relations with her?""
Imam {a.s} said: ""Because a woman cannot gift, lend, or permit her private parts.
However, she has authority over herself for the day that she owns her freedom, and
the one who designated her as mudabbar has authority over her for his day.
If he wishes to marry her temporarily (mutah) for something, whether small or large,
on the day that she owns her freedom, he may do so.""",,"Al-Kafi, Vol.5 p.482 • Man La Yahduruhu Al-Faqih, Vol.3 p.457 • Tahdhib Al-Ahkam, Vol.7 p.245 • Tahdhib Al-Ahkam, Vol.8 p.203 • Al-Wafi, Vol.22 p.580 • Wasa’il Al-Shi’ah, Vol.21 p.142",man-la-yahduruhu-al-faqih-vol.3-1.pdf,611,612
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4580,": وَ سُئِلَ أَبُو عَبْدِ اللّهِ عَلَيْهِ السَّلامُ عَنِ الرَّجُلِ الْحُرِّ يَتَزَوَّجُ بِأَمَةِ قَوْمِ الْوُلْدُ مَمَالِيكُ أَوْ أَحْرَارُ قَالَ «الْوُلْدُ
أَحرَارٌ» ثُمَّ قَالَ «إِذَا كَانَ أَحَدُ وَالِدَيْهِ حُرّاً فَالْوَلَدُ حُرٌّ».","Abu Abdillah {a.s} was asked about a free man who marries a bondwoman
belonging to a people. Are the children considered slaves or free?
Imam {a.s} said: ""The children are free.""
Then Imam {a.s} added: ""If one of the parents is free, the child is free.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.457 • Wasa’il Al-Shi’ah, Vol.21 p.121",man-la-yahduruhu-al-faqih-vol.3-1.pdf,612,612
138,CHAPTER ON THE RULINGS REGARDING MALE SLAVES AND FEMALE BONDWOMAN,4581,"وَ رَوَى جَمِيلُ بْنُ دَرَّاجِ قَالَ: سَأَلْتُ أَبَا عَبْدِ اللَّهِ عَلَيْهِ السَّلَامُ عَنْ رَجُلٍ تَزَوَّجَ بِأَمَةٍ فَجَاءَتْ بِوَلَدٍ قَالَ
«يَلْحَقُ الْوَلَدُ بِأَبِيهِ» قُلْتُ فَعَبْدٌ تَزَوَّجَ حُرَّةً قَالَ «يَلْحَقُ ٱلْوَلَدُ بِأْمّهِ».","Jamil ibn Darraj narrated that he asked Abu Abdillah {a.s} about a man who
married a bondwoman, and she gave birth to a child.
Imam {a.s} said: ""The child is attributed to his father.""
I asked: ""What about a slave who marries a free woman?""
Imam {a.s} said: ""The child is attributed to his mother.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.458 • Al-Wafi, Vol.23 p.1400 • Wasa’il Al-Shi’ah, Vol.21 p.121",man-la-yahduruhu-al-faqih-vol.3-1.pdf,612,612
139,CHAPTER ON A DHIMMI MAN MARRYING A DHIMMI,4582,"بَابُ الذَّمِّيّ يَتَزَوَّجُ الذَّمِّيَّةَ ثُمَّ يُسْلِمَانِ
رُوِيَ عَنْ رُومِيَ بْنِ زُرَارَةَ عَنْ عُبَيْدِ بْنِ زُرَارَةَ قَالَ: قُلْتُ لأَبِي عَبْدِ اللّهِ عَلَيْهِ السَّلاَمُ النَّصْرَانِيُ يَتَزَوَّجُ
النَّصْرَانِيَّةَ عَلَى ثَلاثِينَ دَنّاً خَمْراً وَ ثَلاَثِينَ خِنْزِيراً ثُمَّ أَسْلَمَا بَعْدَ ذَلِكَ وَ لَمْ يَكُنْ دَخَلَ بِهَا قَالَ «يَنْظُرُ كَمْ قِيمَةُ
اَلْخِنْزِيرِ وَ كَمْ قِيمَةُ الْخَمْرِ فَيُرْسِلُ بِهِ إِلَيْهَا ثُمَّ يَدْخُلُ عَلَيْهَا وَ هُمَا عَلَى نِكَاجِهِمَا الْأَوْلِ ».","It is narrated from Rumi ibn Zurarah, from Ubayd ibn Zurarah, who said: I
asked Abu Abdillah {a.s} about a Christian man who married a Christian woman with a
dowry of thirty jars of wine and thirty pigs. Later, they both embraced Islam, and he
had not yet consummated the marriage with her.
Imam {a.s} said: ""He should assess the value of the pigs and the wine, and send that
value to her. After that, he may consummate the marriage with her, and they remain
upon their original marriage contract.""",,"Al-Kafi, Vol.5 p.437 • Man La Yahduruhu Al-Faqih, Vol.3 p.458 • Tahdhib Al-Ahkam, Vol.7 p.356 • Al-Wafi, Vol.22 p.627 • Wasa’il Al-Shi’ah, Vol.21 p.243",man-la-yahduruhu-al-faqih-vol.3-1.pdf,613,613
140,CHAPTER ON TEMPORARY MARRIAGE (MUTʿAH),4583,"بَابُ المُثْعَةٍ
قَالَ الصَّادِقُ عَلَيْهِ ٱلسَّلاَمُ : «لَيْسَ مِنَّا مَنْ لَمْ يُوْمِنْ بِكَرَّتِنَا وَ يَسْتَحِلَّ مُثَعَتَنَا».","Imam Jafar ibn Muhammad Al-Sadiq {a.s} said:
""He is not from us who does not believe in our return (Rajah) and does not consider
the temporary marriage (Mutah) lawful.""",,"Man La Yahduruhu Al-Faqih, Vol.3 p.458 • Al-Wafi, Vol.21 p.343 • Tafsir Al-Safi, Vol.1 p.440 • Wasa’il Al-Shi’ah, Vol.21 p.7 • Bihar Al-Anwar, Vol.53 p.92 • Tafsir Kanz Al-Daqaiq, Vol.3 p.376",man-la-yahduruhu-al-faqih-vol.3-1.pdf,614,614
140,CHAPTER ON TEMPORARY MARRIAGE (MUTʿAH),4584,- وَ قَالَ ٱلرِّضَا عَلَيْهِ ٱلسَّلاَمُ : «ٱلْمُثْعَةُ لاَ تَجِلُ إِلاَّا لِمَنْ عَرَفَهَا وَ هِيَ حَرَامٌ عَلَى مَنْ جَهِلَهَا».,"Imam Ar-Ridha {a.s} said: ""Temporary marriage (Mutah) is not lawful except for
one who understands it, and it is forbidden for one who is ignorant of it.""",,"Man La Yahduruhu Al-Faqih, V.3 p.459 • Al-Wafi, Vol.21 p.343 • Wasa’il Al-Shi’ah, Vol.21 p.8",man-la-yahduruhu-al-faqih-vol.3-1.pdf,614,614
140,CHAPTER ON TEMPORARY MARRIAGE (MUTʿAH),4585,"وَ رَوَى الْحَسَنُ بْنُ مَحْبُوبٍ عَنْ أَبَانٍ عَنْ أَبِي مَرْيَمَ عَنْ أَبِي جَعْفَرٍ عَلَيْهِ السَّلاَمُ قَالَ: إِنَّهُ سُئِلَ عَنِ الْمُثْعَةِ
فَقَالَ «إِنَّ ٱلْمُثْعَةَ الْيَوْمَ لَيْسَتْ كَمَا كَانَتْ قَبْلَ الْيَوْمِ إِنَّهُنَّ كُنَّ يُؤْمَنَّ يَوْمَئِذٍ فَالْيَوْمَ لا يُؤْمَنَّ فَاسْأَلُوا عَنْهُنَّ».
وَأَحَلَ رَسُولُ اللَّهِ ص الْمُثْعَةَ وَ لَمْ يُحَرِّمْهَا حَتَّى قُبِضَ وَ قَرَاْ ابْنُ عَبَّاسِ
• فَمَا اسْتَمْتَعْثُمْ بِهِ مِنْهُنَ إِلَى أَجَلِ مُسَمَّى فَٱتُوهُنَ
جُورَهُنَّ فَرِيضَةً مِنَ اللَّهِ ( وَ قَدْ أَخْرَجْتُ الْحُجَجَ عَلَى مُنْكِرِيهَا فِي كِتَابٍ إِثْبَاتِ الْمُثْعَةِ.","Al-Hasan ibn Mahbub narrated from Aban, from Abu Maryam, from Abu Jafar
Imam Muhammad Al-Baqir {a.s} who was asked about Mutah (temporary marriage).
Imam {a.s} said: ""Mutah today is not as it was before. In those days, women were
trustworthy, but today they are not trustworthy, so inquire about them.""","The Messenger of Allah {SWT} (peace be upon him and his family) made Mut‘ah lawful
and did not prohibit it until he was taken (from this world).
Ibn Abbas recited the verse: 'So for whatever you enjoy from them to a specified term,
give them their due compensation as an obligation from Allah {SWT}’"" (Surah An-Nisa
4:24).
The proofs against its deniers have been presented in the book Ithbat al-Mut‘ah
(Establishing the Legitimacy of Mut‘ah).","Al-Kafi, Vol.5 p.453 • Man La Yahduruhu Al-Faqih, Vol.3 p.459 • Tahdhib Al-Ahkam, Vol.7 p.251 • Al-Wafi, Vol.21 p.349 • Wasa’il Al-Shi’ah, Vol.21 p.23",man-la-yahduruhu-al-faqih-vol.3-1.pdf,614,614
140,CHAPTER ON TEMPORARY MARRIAGE (MUTʿAH),4586,"ال٧اار
وَ رَوَى دَاوُدُ بْنُ إِسْحَاقَ عَنْ مُحَمَّدِ بْنِ ٱلْقَيْضِ قَالَ: سَأَلْتُ أَبَا عَبْدِ اللّهِ عَلَيْهِ ٱلسَّلامُ عَنِ ٱلْمُثْعَةِ فَقَالَ «نَعَمْ
إِذَا كَانَتْ عَارِفَةً» قُلْتُ جُعِلْتُ فِدَاكَ فَإِنْ لَمْ تَكُنْ عَارِفَةً قَالَ «فَاعْرِضْ عَلَيْهَا وَ قُلْ لَهَا فَإِنْ قَبِلَتْ فَتَزَوَّجْهَا وَ إِنْ
أَبَثْ وَ لَمْ تَرْضَ بِقَوْلِكَ فَدَعْهَا وَ إِيَّاكُمْ وَ الْكَوَاشِفَ وَ الدَّوَاعِي وَ الْبَغَايَا وَ ذَوَاتَ الْأَزْوَاجِ» فَقُلْتُ مَا الْكَوَاشِفُ فَقَالَ
«اللَّوَاتِي يُكَاشِفْنَ وَ بُيُوتُهُنَّ مَعْلُومَةٌ وَ يُوْتَيْنَ» قُلْتُ فَالدَوَاعِي قَالَ «اللَّوَاتِي يَدْعُونَ إِلَى أَنْفُسِهِنَّ وَ قَدْ عُرِفْنَ
بِالْفَسَادِ» قُلْتُ فَالْبَغَايَا قَالَ «ٱلْمَعْرُوفَاتُ بِالزِّنَا» قُلْتُ فَذَوَاتُ الأَزْوَاجِ قَالَ «الْمُطَلَقَاتُ عَلَى غَيْرِ السُّنَّةِ».","Dawud ibn Ishaq narrated from Muhammad ibn Al-Faydh, who said:
I asked Abu Abdillah {a.s} about Mutah (temporary marriage).
Imam {a.s} said: ""Yes, if she is knowledgeable (about its rulings).""
I said: ""May I be your ransom! What if she is not knowledgeable?""
Imam {a.s} said: ""Then explain it to her and say it to her. If she accepts, then marry her.
But if she refuses and is not satisfied with your explanation, then leave her. And
beware of al-Kawashif, al-Dawai, al-Baghaya, and married women.""
I asked: ""What are al-Kawashif?""
Imam {a.s} said: ""Those who expose themselves, whose houses are known, and they are
approached.""
I asked: ""What are al-Dawai?""
Imam {a.s} said: ""Those who invite others to themselves and are known for corruption.""
I asked: ""What are al-Baghaya?""
Imam {a.s} said: ""Those who are well-known for fornication.""
I asked: ""What about married women?""
Imam {a.s} said: ""Those divorced contrary to the prescribed manner (not in accordance
with the Sunnah).""",,"Al-Kafi, Vol.5 p.454 • Man La Yahduruhu Al-Faqih, Vol.3 p.459 • Ma’ani Al-Akhbar, Vol.1 p.225 • Al-Wafi, Vol.21 p.351 • Bihar Al-Anwar, Vol.100 p.312",man-la-yahduruhu-al-faqih-vol.3-1.pdf,615,615
140,CHAPTER ON TEMPORARY MARRIAGE (MUTʿAH),4587,"وَ رُوِيَ عَنْ مُحَمَّدِ بْنِ إِسْمَاعِيلَ بْنِ بَزِبعِ قَالَ سَألَ رَجُلْ الرِّضَا عَلَيْهِ السَلاَمُ : عَنِ الرَّجُلِ يَتَزَوَّجُ اِمْرَأَةً
مُثْعَةً وَ يَشتَرِطُ عَلَيْهَا أَنْ لاَ يَطْلُبَ وَلَدَهَا فَتَأْتِي بَعْدَ ذَلِكَ بِوَلَدٍ فَيُنكِرُ ٱلْوَلَدَ فَشَدَّدَ فِي ذَلِكَ وَ قَالَ «يَجْحَدُ وَ كَيْفَ
يَجْحَدُ» إعْظَاماً لِذَلِكَ قَالَ الرَّجُلُ فَإِنِ اِنَّهَمَهَا، قَالَ «لا يَنْبَغِي لَكَ أَنْ تَتَزَوّجَ إِلاَّ بِمَأْمُونَةِ إِنَّ اللَّهَ عَزَّ وَ جَلَ قَالَ:
• اَلزَّانِي لا يَنْكِحُ إِلا زانِيَةً أَوْ مُشْرِكَةً وَ الزَّانِيَةُ لا يَنْكِحُهَا إِلا زانٍ أَوْ مُشرِكٌ وَ حُرِّمَ ذَلِكَ عَلَى الْمُؤْمِنِينَ","It is narrated from Muhammad ibn Ismail ibn Bazee who said:
A man asked Imam Ali ibn Musa Ar-Ridha {a.s} about a man who marries a woman in
Mutah (temporary marriage) and stipulates with her that he will not seek a child from
her. However, she later gives birth to a child, and the man denies the child.
Al-Ridha {a.s} expressed strong disapproval of this and said:
""He denies it? How can he deny it?"" - emphasizing the gravity of such an act.
The man then asked: ""What if he suspects her (of wrongdoing)?""
Imam Al-Ridha {a.s} replied: ""You should not marry except a trustworthy woman. Verily,
Allah {SWT}, the Exalted, said:
'The fornicator does not marry except a fornicatress or a polytheist, and the
fornicatress does not marry except a fornicator or a polytheist, and this has been
forbidden for the believers.'"" (Surah Al-Nur, 24:3)",,"Man La Yahduruhu Al-Faqih, Vol.3 p.459 • Tahdhib Al-Ahkam, Vol.7 p.269 • Al-Istibsar, Vol.3 p.153 • Wasa’il Al-Shi’ah, Vol.21 p.69",man-la-yahduruhu-al-faqih-vol.3-1.pdf,616,616
