Chapter Number,Chapter Title,Hadith Number,arabic_text,english_text,commentary,references,source_pdf,page_start,page_end
1,WATER; ITS PURITY AND IMPURITY,16,"وَسُبَلَ عَلِيْ عَلَيْهِ السَّلامُ أَيُتَوَضَّاْ مِنْ فَضْلٍ وَضُوءِ جَمَاعَةِ ٱلْمُسْلِمِينَ أَحَبُ إِلَيْكَ أَوْ يُتَوَضَّا مِنْ رَكُوٍ أَبْيَضَ
مُخَمّرٍ فَقَالَ «لاَ بَلْ مِنْ فَضْلِ وَضُوءِ جَمَاعَةِ ٱلْمُسْلِمِينَ فَإِنَّ أَحَبَ دِينِكُمْ إِلَى اللَّهِ الْحَنِيفِيَّةُ السَّمْحَةُ السَّهْلَةُ.
فإن اجتمع مسلم مع ذمي في الحمام اغتسل المسلم من الحوض قبل الذمي. ولا يجوز التطهير بغسالة الحمام لأنه يجتمع
في غسالة اليهودي والمجوسي والنصراني والمبغض لآل محمد عليهم السلام وهو أشرهم.","Ameerul Momineen Imam Ali ibn Abi Talib {a.s} was asked: ""Is it better to perform
ablution from the leftover water of a group of Muslims, or from a covered white jug?""
Imam {a.s} said: ""No, rather from the leftover water of the group of Muslims, for the most
beloved aspect of your religion to Allah
{SWT} is the tolerant and agreeable
monotheism.""","If a Muslim and a dhimmi (non-Muslim under protection) are together in a public bath,
the Muslim should wash from the pool before the dhimmi.
It is not permissible to purify with leftover water of the public bath, as it includes the
washings of Jews, Zoroastrians, Christians, and those who harbor enmity toward the
family of Muhammad {a.s}, the last of whom are the worst of them.","Man La Yahduruhu Al-Faqih, Vol. 1 • Al-Wafi, Vol. 6, p. 69 • Wasa’il Al-Shi’a, vol. 1, p. 210",man-la-yahduruhu-al-faqih-vol.1.pdf,24,24
1,WATER; ITS PURITY AND IMPURITY,17,"وَ سيِلَ أَبُو الْحَسَنِ مُوسَى بْنُ جَعْفَرٍ عَلَيْهِ السِّلَامُ عَنْ مُجْتَمَعِ ٱلْمَاءِ فِي الْحَمَّامِ مِنْ غَسَالَةِ النَّاسِ يُصِيبُ
اَلثَّوْبَ مِنْهُ فَقَالَ «لَا بَأْسَ بِهِ.
ولا بأس بالوضوء بالماء المستعمل، وكان النبي صلى اللّٰه عليه وآله إذا توضا أخذ الناس ما يسقط من وضوئه فيتوضؤوا
به. والماء الذي يتوضأ به الرجل في ش نظيف فلا بأس أن يأخذه غيره فيتوضا به، فأما الماء الذي يغسل به الثوب أو
بغتسل به من الجنابة أو تزال به نجاسة فلا يتوضأ به.","Abu Al-Hasan Imam Musa ibn Jafar Al-Kadhim {a.s} was asked about the collected
water in a public bath from people’s washings, which may get onto clothes.
Imam {a.s} said: ""There is no harm in it”.","There is also no harm in performing ablution with used water. When The Prophet {saws}
performed ablution, people would take the leftover water from his ablution to perform
their own. If a person performs ablution in a clean vessel, it is no harm if someone else
using that water for ablution.
However, water used to wash clothes, to wash after major impurity (ghusl), or to
remove impurities should not be used for ablution.","Man La Yahduruhu Al-Faqih, Vol. 1 • Al-Kafi, Volume 3, p. 15 • Tahdhib Al-Ahkam, Part 1, p. 379 • Al-Wafi, Vol. 6, p. 51 • Wasa’il Al-Shi’a, vol. 1, p. 213",man-la-yahduruhu-al-faqih-vol.1.pdf,25,25
1,WATER; ITS PURITY AND IMPURITY,18,"وَ سُئِلَ الصَّادِقُ عَلَيْهِ السَّلاَمُ عَنْ مَاءِ شَرِبَتْ مِنْهُ دَجَاجَةٌ فَقَالَ «إِنْ كَانَ فِي مِنْقَارِهَا قَذَرْ لَمْ يُتَوَضَّاْ مِنْهُ وَ
لَمْ تَشرَبْ وَ إِنْ لَمْ يُعْلَمْ فِي مِنْقَارِهَا قَذَّرٌ تَوَضَّاْ مِنْهُ وَ اِشْرَبْ.
وكل ما أكل لحمه فلا بأس بالوضوء والشرب من ماء شرب منه، ولا بأس بالوضوء من ماء شرب منه باز أو صقر أو عقاب
ما لم ير في منقاره دم، فان رئي في منقاره دم لم يتوضأ منه ولم يشرب. فإن رعف رجل فامتخط فصار ذلك الدم قطرا
صغارا فأصاب إناءه ولم يستبن ذلك في الماء فلا بأس بالوضوء منه، وإن كان شئ بين فيه لم يجز الوضوء منه. والدجاجة
والطير وأشباههما إذا وطئ شئ منها العذرة ثم دخل الماء فلا يجوز الوضوء منه إلا أن يكون الماء كرا. فإن سقط في
راوية ماء فأرة أو جرذ أو صعوة ميتة فتفسخ فيها لم يجز شربه ولا الوضوء منه، وإن كان غير متفسخ فلا بأس بشربه
والوضوء منه وتطرح الميتة إذا خرجت طرية، وكذلك الجرة وحب الماء والقربة وأشباه ذلك من أوعية الماء.فإن وقعت
فارة أو غيرها من الدواب في بئر ماء فماتت فعجن من مائها فلا بأس بأكل ذلك الخبز إذا أصابته النار","Imam Jafar ibn Muhammad Al-Sadiq {a.s} was asked about water from which a
chicken had drunk.
Imam {a.s} said: ""If there is known dirt on its beak, do not perform ablution with it or drink
from it. But if there is no known dirt on its beak, you may perform ablution with it and
drink from it.""","Any animal whose meat is lawful to eat does not render water impure by drinking from
it, so ablution and drinking from it are permitted. Ablution with water from which a
hawk, falcon, or eagle has drunk is also permissible, provided there is no visible blood
on its beak. If blood is seen on its beak, do not use the water for ablution or drinking.
If a person has a nosebleed, and a few small drops of blood fall into their container
without visibly affecting the water, ablution from it is allowed. However, if the blood is
clearly noticeable in the water, it is not permissible to use it for ablution.
If a chicken, bird, or similar animal steps on dung and then enters water, ablution with
that water is not allowed unless it is a large quantity (kurr).
If a dead mouse, rat, or small bird falls into a water container and decays, it is not
permitted to drink from or use that water for ablution. If the animal has not decayed,
there is no harm in drinking from or using the water for ablution; simply remove the
dead animal if it is still fresh. This applies to containers like jars, water pitchers, or
skins.
If a mouse or similar animal falls into a well and dies, and bread is kneaded with that
well’s water, it is permissible to eat the bread if it has been baked in fire.","Man La Yahduruhu Al-Faqih, Vol. 1 • Wasa’il Al-Shi’a, vol. 1, p. 153 • Wasa’il Al-Shi’a, vol. 1, p. 231",man-la-yahduruhu-al-faqih-vol.1.pdf,25,26
1,WATER; ITS PURITY AND IMPURITY,19,"وَقَالَ الصََّادِقُ عَلَيْهِ السَّلاَمُ: «أَكَلَتِ النَّارُ مَا فِيهِ.
فإن وقعت فارة في خابية فيها سمن أو زيت أو عسل وكان جامدا أخذت الفارة مع ما حولها واستعمل الباقي وأكل، وكذلك
إذا وقعت في الدقيق وأشباهه، فإن وقعت الفارة في دهن غير جامد فلا بأس أن يستصبح به، فإن وقعت فارة في حب
ادهن فأخرجت منه قبل أن تموت فلا بأس بأن يدهن منه ويباع من مسلم.","Imam Jafar ibn Muhammad Al-Sadiq {a.s} said:
""The fire consumes what is within it.""","If a mouse falls into a container of solidified fat, oil, or honey, remove the mouse along
with some of the surrounding substance, and the rest can be used and eaten. The
same applies if a mouse falls into flour or similar substances. However, if a mouse
falls into liquid oil, it is permissible to use that oil as a fuel for lighting. If a mouse falls
into a container of oil but is removed before it dies, it is permissible to use that oil for
anointing or to sell it to a Muslim.","Man La Yahduruhu Al-Faqih, Vol. 1 • Bihar Al-Anwar, Vol. 77, p. 156",man-la-yahduruhu-al-faqih-vol.1.pdf,26,26
1,WATER; ITS PURITY AND IMPURITY,20,"وَ سُئِلَ الصَّادِقُ عَلَيْهِ السَّلاَمُ عَنْ بِئُرِ اُسْتُقِيَ مِنْهَا فَتُوُضِّئَ بِهِ وَ غُسِلَ بِهِ الثِّيَابُ وَ عُجِنَ بِهِ ثُمَّ عُلِمَ أَنَّهُ كَانَ
فِيهَا مَيْتَةٌ فَقَالَ «لا بَأْسَ وَ لاَ يُغْسَلُ التَّوْبُ مِنْهُ وَ لاَ تُعَادُ مِنْهُ الصَّلاَةُ.
والفأرة والكلب إذا أكلا من الخبز أو شماه فإنه يترك ما شماه ويؤكل ما بقي. ولا بأس بالوضوء من الحياض التي يبال فيها
إذا غلب لون الماء البول، وإن غلب لون البول الماء فلا يتوضأ منها. ولا يجوز التوضؤ باللبن لان الوضوء إنما هو بالماء أو
الصعيد. ولا بأس بالتوضؤ بالنبيذ لان النبي ص قد توضا به وكان ذلك ماء قد نبذت فيه تميرات وكان صافيا فوقها فتوضاً
به، فإذا غير التمر لون الماء لم يجز الوضوء به والنبيذ الذي يتوضا وأحل شربه هو الذي ينبذ بالغداة ويشرب بالعشي، أو
ينبذ بالعشي ويشرب بالغداة. فإن اغتسل الرجل في وهدة وخشي أن يرجع ما ينصب عنه إلى الماء الذي يغتسل منه أخذ
كفا وصبه أمامه وكفا عن يمينه وكفا عن يساره وكفا من خلفه واغتسل منه. فإن انتضح على ثياب الرجل أو على بدنه من
الماء الذي يستنجى به فلا بأس بذلك. فإن ترشش من يده في الاناء أو انصب في الأرض فوقع في الاناء فلا بأس به
وكذلك في الاغتسال من الجنابة. وإن وقعت ميتة في ماء جار فلا بأس بالوضوء من الجانب الذي ليس فيه الميتة.","Imam Jafar ibn Muhammad Al-Sadiq {a.s} was asked about a well from which
water was drawn for ablution, washing clothes, and kneading dough, and then it was
discovered that there was a dead animal in it.
Imam {a.s} said: ""There is no harm, and the clothes do not need to be washed again, nor
does the prayer need to be repeated”.","If a mouse or dog has eaten or sniffed a piece of bread, set aside the part that was
sniffed or eaten and consume the rest. There is no harm in performing ablution with
water from reservoirs in which urine has been introduced if the color of the water
overpowers the urine. However, if the urine overpowers the water, it should not be
used for ablution. It is not permissible to perform ablution with milk, as ablution
should be done with water or clean earth (tayammum).
It is permissible to perform ablution with nabidh (a drink), as The Prophet {saws}
performed ablution with it. This was water in which a few dates were soaked, leaving
a clear liquid on top. If the dates change the color of the water, it should not be used
for ablution. The type of nabidh allowed for ablution and drinking is one in which dates
are soaked in the morning and drunk in the evening, or soaked in the evening and drunk
in the morning. If a person performs ghusl (ritual washing) in a low area and fears that
water will flow back into the area from which they are washing, they should pour one
handful of water in front of them, one to their right, one to their left, and one behind
them, then proceed with the washing.
If water splashes onto a person’s clothes or body from the water used for cleansing
(istinja), there is no harm (for ablution). If water splashes from one’s hand into a
container or spills onto the ground and then falls into the container, there is no harm.
The same applies during ghusl from major impurity.
If a dead animal falls into flowing water, there is no harm in performing ablution from
the side of the water that is free of the dead animal.","Man La Yahduruhu Al-Faqih, Vol. 1 • Mustadrak Al-Wasail, Part 1, p. 201",man-la-yahduruhu-al-faqih-vol.1.pdf,27,27
1,WATER; ITS PURITY AND IMPURITY,21,"وَ سُبِلَ الصَّادِقُ عَلَيْهِ السَّلاَمُ عَنِ ٱلْمَاءِ السَّاكِنِ تَكُونُ فِيهِ الْجِيفَةُ قَالَ «يُتَوَضَّا مِنَ الْجَانِبِ الْآخَرِ وَ لا يُتَوَضَّا
مِنْ جَانِبِ الْجِيفَةِ.","Imam Al-Sadiq {a.s} was asked about stagnant water that contains a dead animal.
Imam {a.s} said: ""Perform ablution from the other side and not from the side of the dead
animal"".",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Wasa’il Al-Shi’a, vol. 1, p. 161",man-la-yahduruhu-al-faqih-vol.1.pdf,28,28
1,WATER; ITS PURITY AND IMPURITY,22,"وَ سُئِلَ عَلَيْهِ السَّلاَمُ عَنْ غَدِيرٍ فِيهِ جِيفَةٌ فَقَالَ «إِنْ كَانَ الْمَاءُ قَاهِراً لَهَا لاَ تُوجَدُ الرِّيحُ مِنْهُ فَتَوَضَّاْ وَ اِغْتَسِلْ
ومن أجنب في سفر [ه] فلم يجد إلا الثلج فلا بأس بأن يغتسل به، ولا بأس بأن يتوضأ به أيضا يدلك به جلده. ولا بأس
أن يغرف الجنب الماء من الحب بيده. وإن اغتسل الجنب فنزا الماء من الأرض فوقع في الاناء، أو سال من بدنه في الاناء
فلا بأس به. ولا بأس بأن يغتسل الرجل والمرأة من إناء واحد، ولكن تفتسل بفضله ولا يغتسل بفضلها.
وأكبر ما يقع في البئر الانسان فيموت فيها فينزح منها سبعون دلوا وأصغر ما يقع فيها الصعوة فينزح منها دلو واحد، وفيما
بين الانسان والصعوة على قدر ما يقع فيها، فإن وقع فيها فارة ولم تتفسخ ينزح منها دلو واحد، وإذا انفسخت فسبع دلاء
وإن وقع فيها حمار ينزح منها كر من ماء، وإن وقع فيها كلب نزح منها ثلاثون دلوا إلى أربعين دلوا، وإن وقع فيها سنور
نزح منها سبعة دلاء، وإن وقع فيها دجاجة أو حمامة نزح منها سبعة دلاء وإن وقع فيها بعير أو ثور أو صب فيها خمر نزح
الماء كله، وإن قطر فيها قطرات من دم استقي منها دلاء، وإن بال فيها رجل استقى منها أربعون دلوا، وان فيها صبي قد
اكل الطعام استقى منها ثلاث دلاء، وإن كان رضيعا استقى منها دلو واحد، فإن وقع في البئر زبيل من عذرة رطبة أو يابسة
أو زبيل من سرقين فلا بأس بالوضوء منها ولا ينزح منها شئ هذا إذا كانت في زبيل ولم ينزل منه شئ في البئر، ومتى
وقعت في البئر عذرة استقي منها عشرة دلاء فإن ذابت فيها استقي انها أربعون دلوا إلى خمسين دلوا.
والبئر إذا كان إلى جانبها كنيف فإن كانت الأرض صلبة فينبغي أن يكون بينهما خمسة أذرع وإن كانت رخوة فسبعة أذرع.","Imam Al-Sadiq {a.s} was asked about a pond with a dead animal in it.
Imam {a.s} said: ""If the water overpowers it so that no odor is detectable, then perform
ablution and ghusl with it”.","If one becomes ritually impure (junub) while traveling and only has snow, it is
permissible to perform ghusl with it, as well as ablution by rubbing it on the skin. It is
also permissible for a person in a state of major impurity to scoop water from a
container with his hand.
If he performs ghusl and water splashes from the ground into a container, or runs from
his body into a container, there is no harm in it.
It is also permissible for a man and woman to perform ghusl from the same container,
but She should use his leftover water, and he should not use hers.
The most significant impurity that may fall into a well is a human who dies in it,
requiring seventy buckets of water to be drawn. The smallest is a small bird, requiring
one bucket. For other cases, the amount depends on the item:
If a mouse falls in and does not decay, draw one bucket; if decayed, draw seven (and
discard).
If a donkey falls in, draw a kurr (large quantity) of water (and discard).
If a dog falls in, draw thirty to forty buckets (and discard).
If a cat falls in, draw seven buckets (and discard).
If a chicken or pigeon falls in, draw seven buckets (and discard).
If a camel, cow, or wine is poured in, the entire well’s water must be drawn out (and
discard).
If a few drops of blood fall in, a few buckets are sufficient (and discard).
If a man urinates in the well, forty buckets should be drawn (and discard).
If a child who has eaten solid food urinates, draw three buckets; if an infant, draw one
bucket.
If a basket of fresh or dry feces or manure falls in, there is no harm in using the well for
ablution, provided no contents spilled into the water. If feces fall in directly, draw ten
buckets ; if it dissolves, draw forty to fifty buckets needs to be drawn from it.
If a well is near a cesspit, the minimum distance of the well should be five arm-lengths
if the ground is solid. If the ground is soft, then it will be minimum distance of seven
arm-lengths.","Man La Yahduruhu Al-Faqih, Vol. 1",man-la-yahduruhu-al-faqih-vol.1.pdf,28,29
1,WATER; ITS PURITY AND IMPURITY,23,- وَقَالَ الرِّضَا عَلَيْهِ السَّلامُ: «لَيْسَ يُكْرَهُ مِنْ قُرْبٍ وَ لا بُعْدِ بِئُرْ يُفْتَسَلُ مِنْهَا وَ يُتَوَضَّأْ مَا لَمْ يَتَغَيَّرِ ٱلْمَاءُ.,"Imam Ali ibn Musa Ar-Ridha {a.s} said:
""A well from which water is used for ghusl (ritual washing) and ablution is not disliked,
whether it is near or far, as long as the water does not change (in smell, color, or
taste)”.",,"Man La Yahduruhu Al-Faqih, Vol. 1",man-la-yahduruhu-al-faqih-vol.1.pdf,29,29
1,WATER; ITS PURITY AND IMPURITY,24,"وَ رُوِيّ عَنْ أَبِي بَصِيرٍ أَنَّهُ قَالَ: نَزَلْنَا فِي دَارٍ فِيهَا بِئُرٌ إِلَى جَنْبِهَا بَالُوعَةُ لَيْسَ بَيْنَهُمَا إِلَّ نَحْوْ مِنْ ذِرَاعَيْنِ
فَامْتَنَعُوا مِنَ الْوُضُوءِ مِنْهَا فَشَقَّ ذَلِكَ عَلَيْهِمْ فَدَخَلْنَا عَلَى أَبِي عَبْدِ اللَّهِ عَلَيْهِ السَّلاَمُ فَأَخْبَرْنَاهُ فَقَالَ «تَوَضَّثُوا مِنْهَا
فَإِنَّ لِتِلْكَ اَلْبَالُوعَةِ مَجَارِيَ تُصَبُّ فِي وَادٍ يَنْصَبُّ فِي الْبَحْرِ.
ومتى وقع في البئر شئ فتغير ريح الماء وجب أن ينزح الماء كله، وإن كان كثيرا وصعب نزحه فالواجب أن يتكارى عليه
أربعة رجال يستقون منها على التراوح من الغدوة إلى الليل. وأما ماء الحمآت فإن النبي صلى اللّٰه عليه وآله نما نهى أن
يستشفى بها ولم ينه عن التوضؤ بها وهي المياه الحارة التي تكون في الجبال يشم منها رائحة الكبريت.","It was narrated from Abu Basir that Imam {a.s} said:
""We stayed in a house with a well beside a drain, with only about two arm-lengths
between them. The people refrained from performing ablution from it, which caused
them difficulty. So we went to Abu Abdullah {a.s} and informed him.
Imam {a.s} said: 'Perform ablution from it, for that drain has channels that flow into a
valley, which leads to the sea.'"".","If something falls into a well and changes the smell of the water, all the water must be
drawn out. If the amount is large and difficult to draw, it is obligatory to hire four men
to draw from it in turns from morning until evening.
As for water from sulfur springs, The Prophet {saws} forbade using it for medicinal
purposes but did not prohibit ablution with it. These are hot waters found in the
mountains that have a sulfur smell.","Man La Yahduruhu Al-Faqih, Vol. 1 • Al-Wafi, Vol. 6, p. 98 • Wasa’il Al-Shi’a, vol. 1, p. 199",man-la-yahduruhu-al-faqih-vol.1.pdf,30,30
1,WATER; ITS PURITY AND IMPURITY,25,"وَقَالَ عَلَيْهِ السَّلاَمُ: «إِنَّهَا مِنْ قَيْحِ جَهَنَّمَ.»
وإن قطر خمر أو نبيذ في عجين فقد فسد فلا بأس ببيعه من اليهود والنصارى بعد أن يبين لهم والفقاع مثل ذلك.","Imam Al-Sadiq {a.s} said: """"Indeed, it (hot water) is from the heat of Hell.""","If wine or nabidh (fermented drink) falls into dough, it becomes impure and spoiled.
However, it is permissible to sell it to Jews and Christians after informing them of the
impurity. The same rule applies to fuqqa‘ (a type of fermented drink).","Man La Yahduruhu Al-Faqih, Vol. 1",man-la-yahduruhu-al-faqih-vol.1.pdf,30,30
1,WATER; ITS PURITY AND IMPURITY,26,"وَ سَأَلَ عَمَّارُ بْنُ مُوسَى السَّابَاطِيُّ أَبَا عَبْدِ اللَّهِ عَلَيْهِ السَّلاَمُ عَنِ الرَّجُلِ يَجِدُ فِي إِنَائِهِ فَأْرَةً وَ قَدْ تَوَضَّا مِنْ
ذَلِكَ الْإِنَاءِ مِرَاراً وَ اِغْتَسَلَ مِنْهُ أَوْ غَسَلَ ثِيَابَهُ وَ قَدْ كَانَتِ الْفَأْرَةُ مُنْسَلِخَةً فَقَالَ «إِنْ كَانَ رَآهَا فِي الْإِنَاءِ قَبْلَ أَنْ
يَغْتَسِلَ أَوْ يَتَوَضًّا أَوْ يَغْسِلَ ثِيَابَهُ ثُمَّ فَعَلَ ذَلِكَ بَعْدَ مَا رَآهَا فِي الْإِنَاءِ فَعَلَيْهِ أَنْ يَغْسِلَ ثِيَابَهُ وَ يَغْسِلَ كُلَّ مَا أَصَابَهُ
ذَلِكَ الْمَاءُ وَ يُعِيدَ الْوُضُوءَ وَ الصَّلاَةَ وَ إِنْ كَانَ إِنَّمَا رَآهَا بَعْدَ مَا فَرَغَ مِنْ ذَلِكَ وَ فِعْلِهِ فَلاَ يَمَسَّ مِنَ ٱلْمَاءِ شَيْئاً وَ
لَيْسَ عَلَيْهِ شَيْءٌ لِأَنَّهُ لا يَعْلَمُ مَتَى سَقَطَتْ فِيهِ» ثُمَّ قَالَ «لَعَلَّهُ أَنْ يَكُونَ إِنَّمَا سَقَطَتْ فِيهِ تِلْكَ السَّاعَةَ اَلَّتِي رَآهَا.","Ammar ibn Musa al-Sabati asked Imam Jafar ibn Muhammad Al-Sadiq {a.s} about
a man who finds a dead mouse in his container after having used it multiple times for
ablution, ghusl (ritual washing), or washing his clothes, and it was already decayed.
Imam {a.s} said: ""If he saw it in the container before performing ablution, ghusl, or
washing his clothes, and still used the water afterward, then he must wash his clothes,
wash everything that came into contact with that water, and repeat his ablution and
prayer.
However, if he only noticed the mouse after he had finished, then he should avoid
using the water, but he is not required to repeat anything, as he does not know when it
fell into the container.""
Imam {a.s} said: ""It is possible that it only fell into the container at the moment he saw
it.""",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Tahdhib Al-Ahkam, Part 1, p. 418 • Al-Istibsar, Part 1, p.",man-la-yahduruhu-al-faqih-vol.1.pdf,31,31
1,WATER; ITS PURITY AND IMPURITY,27,"وَ سَأَلَ عَلِيْ بْنُ جَعْفَرٍ أَخَاهُ مُوسَى بْنَ جَعْفَرٍ عَلَيْهِ السَّلاَمُ عَنِ الرَّجُلِ الْجُنْبِ هَلْ يُجْزِيهِ عَنْ غُسْلِ الْجَنَابَةِ
أَنْ يَقُومَ فِي الْمَطَرِ حَتَّى يُغْسَلَ رَأْسُهُ وَ جَسَدُهُ وَ هُوَ يَقْدِرُ عَلَى مَاءِ سِوَى ذَلِكَ فَقَالَ «إِذَا غَسَلَهُ اِغْتِسَالَهُ بِالْمَاءِ
أجزَأَهُ ذَلِكَ","Ali ibn Ja'far asked his brother Imam Musa Al-Kadhim {a.s} about a man in a state
of major ritual impurity (junub) : Would it suffice for him to stand in the rain until his
head and body are washed, if he also has access to other water?
Imam {a.s} said: ""If the rain washes him completely as it would with water for ghusl, then
that suffices.""",,"Man La Yahduruhu Al-Faqih, Vol. 1 • Masa’il Ali ibn Ja’far, Part 1, p. 348",man-la-yahduruhu-al-faqih-vol.1.pdf,31,31
